Customer_ID,Age,Gender,Region,Brand_Preference,Purchase_Frequency,Average_Spend_INR,Purchase_Channel,Occasion,Mood,Satisfaction_Score
CUST1702,50,Male,East India,Nestle KitKat,Monthly,1604,Supermarket,Raksha Bandhan,Happy,3
CUST1703,42,Female,East India,5 Star,Weekly,181,Online,Raksha Bandhan,Happy,3
CUST1704,58,Male,North India,Cadbury Dairy Milk,Weekly,1681,Supermarket,Diwali,Stressed,5
CUST1705,32,Female,South India,Perk,Monthly,259,Supermarket,New Year,Happy,4
CUST1706,38,Other,North India,Amul Dark,Weekly,1078,Retail Store,New Year,Happy,2
CUST1707,27,Other,South India,Munch,Occasionally,426,Online,New Year,Stressed,4
CUST1708,19,Male,South India,Perk,Monthly,689,Online,Birthday,Happy,5
CUST1709,19,Other,North India,5 Star,Monthly,1127,Online,No Occasion,Excited,4
CUST1710,41,Other,North India,Munch,Occasionally,1571,Retail Store,No Occasion,Excited,3
CUST1711,35,Male,North India,Perk,Monthly,1271,Online,No Occasion,Relaxed,5
CUST1712,46,Female,South India,Nestle KitKat,Monthly,490,Supermarket,Birthday,Bored,4
CUST1713,32,Other,West India,Toblerone,Weekly,1791,Local Shop,No Occasion,Sad,2
CUST1714,27,Male,West India,Perk,Monthly,1253,Retail Store,Holi,Excited,2
CUST1715,45,Male,North India,Nestle KitKat,Occasionally,290,Retail Store,Valentine's Day,Happy,1
CUST1716,29,Male,North India,Perk,Monthly,1859,Online,Diwali,Excited,5
CUST1717,32,Other,East India,Toblerone,Monthly,1393,Local Shop,New Year,Bored,5
CUST1718,25,Other,East India,Munch,Weekly,550,Local Shop,Diwali,Happy,5
CUST1719,56,Female,East India,Munch,Occasionally,1723,Local Shop,Valentine's Day,Sad,3
CUST1720,36,Female,North India,Nestle KitKat,Occasionally,72,Supermarket,Birthday,Excited,3
CUST1721,59,Female,West India,Nestle KitKat,Monthly,681,Local Shop,New Year,Stressed,5
CUST1722,49,Female,West India,Cadbury Dairy Milk,Occasionally,1700,Online,No Occasion,Relaxed,4
CUST1723,19,Female,North India,Cadbury Dairy Milk,Monthly,1066,Supermarket,Birthday,Happy,3
CUST1724,20,Female,North India,Toblerone,Monthly,1667,Local Shop,New Year,Happy,5
CUST1725,35,Male,South India,Nestle KitKat,Occasionally,1781,Online,Valentine's Day,Happy,3
CUST1726,26,Female,South India,Amul Dark,Weekly,1253,Supermarket,New Year,Relaxed,1
CUST1727,16,Other,West India,Perk,Monthly,1937,Supermarket,Birthday,Sad,2
CUST1728,33,Female,East India,5 Star,Weekly,224,Local Shop,No Occasion,Bored,1
CUST1729,58,Other,West India,Cadbury Dairy Milk,Monthly,247,Supermarket,Birthday,Relaxed,5
CUST1730,22,Female,South India,Nestle KitKat,Monthly,1611,Retail Store,Birthday,Stressed,2
CUST1731,34,Male,West India,Nestle KitKat,Weekly,1527,Online,Birthday,Happy,4
CUST1732,42,Male,South India,Nestle KitKat,Monthly,148,Local Shop,Holi,Excited,5
CUST1733,42,Other,South India,Munch,Weekly,794,Online,No Occasion,Relaxed,4
CUST1734,28,Female,East India,5 Star,Monthly,1500,Online,Valentine's Day,Excited,4
CUST1735,23,Male,East India,Ferrero Rocher,Weekly,502,Retail Store,Birthday,Happy,3
CUST1736,34,Male,South India,Toblerone,Occasionally,1264,Supermarket,New Year,Relaxed,3
CUST1737,41,Female,North India,Nestle KitKat,Monthly,1023,Retail Store,No Occasion,Stressed,2
CUST1738,37,Other,East India,5 Star,Occasionally,1651,Retail Store,Birthday,Happy,2
CUST1739,26,Other,South India,Cadbury Dairy Milk,Occasionally,1831,Supermarket,Diwali,Excited,3
CUST1740,26,Other,North India,5 Star,Weekly,548,Local Shop,Birthday,Relaxed,2
CUST1741,14,Male,North India,Ferrero Rocher,Weekly,1689,Online,Birthday,Stressed,1
CUST1742,25,Female,West India,Cadbury Dairy Milk,Monthly,1264,Local Shop,Birthday,Excited,5
CUST1743,15,Male,West India,Nestle KitKat,Monthly,190,Local Shop,Raksha Bandhan,Relaxed,1
CUST1744,42,Male,East India,Nestle KitKat,Weekly,1764,Retail Store,Diwali,Happy,5
CUST1745,30,Male,North India,Perk,Weekly,822,Supermarket,New Year,Bored,3
CUST1746,48,Male,East India,Cadbury Dairy Milk,Monthly,224,Supermarket,No Occasion,Stressed,1
CUST1747,33,Female,South India,Perk,Occasionally,469,Online,No Occasion,Excited,4
CUST1748,31,Male,East India,Perk,Occasionally,725,Supermarket,New Year,Excited,1
CUST1749,28,Male,North India,Perk,Weekly,1507,Local Shop,Holi,Happy,2
CUST1750,40,Other,West India,5 Star,Monthly,1513,Supermarket,Valentine's Day,Relaxed,1
CUST1751,16,Male,East India,Cadbury Dairy Milk,Weekly,1604,Supermarket,New Year,Happy,3
CUST1752,27,Female,West India,Amul Dark,Monthly,581,Local Shop,Diwali,Stressed,3
CUST1753,13,Male,East India,Munch,Occasionally,967,Online,New Year,Excited,2
CUST1754,60,Female,South India,Amul Dark,Occasionally,1872,Online,No Occasion,Happy,5
CUST1755,59,Female,North India,Amul Dark,Monthly,410,Local Shop,No Occasion,Happy,2
CUST1756,28,Female,East India,Perk,Weekly,1824,Supermarket,Birthday,Relaxed,5
CUST1757,32,Other,South India,Nestle KitKat,Monthly,495,Supermarket,Holi,Relaxed,3
CUST1758,45,Other,South India,Perk,Occasionally,605,Online,No Occasion,Sad,3
CUST1759,29,Male,South India,Munch,Weekly,757,Online,Raksha Bandhan,Excited,5
CUST1760,17,Male,West India,Cadbury Dairy Milk,Monthly,1780,Online,Holi,Sad,1
CUST1761,17,Male,West India,Toblerone,Occasionally,1430,Retail Store,Valentine's Day,Excited,1
CUST1762,51,Female,South India,Cadbury Dairy Milk,Occasionally,1930,Online,No Occasion,Happy,2
CUST1763,25,Female,South India,Ferrero Rocher,Occasionally,610,Supermarket,Diwali,Relaxed,3
CUST1764,56,Female,East India,Toblerone,Monthly,1046,Online,Raksha Bandhan,Stressed,1
CUST1765,48,Male,East India,5 Star,Monthly,108,Supermarket,New Year,Bored,3
CUST1766,42,Male,North India,Toblerone,Monthly,1717,Supermarket,Raksha Bandhan,Relaxed,2
CUST1767,16,Male,East India,Munch,Occasionally,934,Supermarket,Raksha Bandhan,Bored,4
CUST1768,35,Male,North India,Nestle KitKat,Occasionally,1240,Online,Birthday,Excited,3
CUST1769,33,Other,North India,Perk,Occasionally,1720,Online,Holi,Excited,4
CUST1770,33,Other,North India,Nestle KitKat,Weekly,1016,Local Shop,Valentine's Day,Relaxed,3
CUST1771,18,Other,West India,Nestle KitKat,Occasionally,994,Online,Holi,Relaxed,5
CUST1772,36,Male,East India,Nestle KitKat,Monthly,1674,Online,Holi,Relaxed,4
CUST1773,59,Other,South India,Perk,Weekly,1856,Online,Birthday,Stressed,5
CUST1774,43,Other,North India,Ferrero Rocher,Weekly,312,Retail Store,New Year,Bored,5
CUST1775,31,Male,South India,5 Star,Monthly,1504,Online,Diwali,Excited,2
CUST1776,50,Other,North India,Perk,Monthly,1701,Retail Store,Birthday,Excited,2
CUST1777,24,Male,East India,Cadbury Dairy Milk,Occasionally,245,Supermarket,Valentine's Day,Relaxed,1
CUST1778,26,Male,North India,Amul Dark,Occasionally,403,Supermarket,Raksha Bandhan,Happy,4
CUST1779,24,Male,East India,Nestle KitKat,Weekly,935,Supermarket,Birthday,Sad,1
CUST1780,27,Female,South India,Ferrero Rocher,Monthly,990,Supermarket,Birthday,Stressed,4
CUST1781,31,Male,East India,5 Star,Weekly,1693,Retail Store,New Year,Excited,2
CUST1782,40,Other,South India,Ferrero Rocher,Monthly,1947,Retail Store,Birthday,Excited,2
CUST1783,52,Other,East India,Toblerone,Monthly,964,Supermarket,No Occasion,Happy,2
CUST1784,53,Male,North India,Perk,Occasionally,96,Online,Diwali,Sad,4
CUST1785,17,Female,North India,Amul Dark,Monthly,802,Supermarket,Diwali,Sad,2
CUST1786,17,Female,East India,5 Star,Occasionally,1382,Supermarket,Birthday,Relaxed,1
CUST1787,18,Female,South India,Cadbury Dairy Milk,Occasionally,279,Retail Store,Diwali,Relaxed,5
CUST1788,35,Other,South India,Cadbury Dairy Milk,Monthly,1484,Supermarket,Holi,Happy,4
CUST1789,15,Female,South India,Cadbury Dairy Milk,Monthly,1974,Retail Store,Birthday,Happy,5
CUST1790,49,Female,East India,Nestle KitKat,Occasionally,806,Local Shop,Birthday,Excited,1
CUST1791,45,Male,East India,Cadbury Dairy Milk,Weekly,365,Retail Store,Birthday,Happy,3
CUST1792,55,Female,East India,Munch,Occasionally,811,Supermarket,Birthday,Excited,2
CUST1793,33,Female,East India,Ferrero Rocher,Occasionally,1150,Online,Birthday,Relaxed,1
CUST1794,32,Female,South India,Perk,Weekly,111,Retail Store,Diwali,Bored,3
CUST1795,13,Male,South India,Nestle KitKat,Occasionally,1644,Retail Store,Diwali,Bored,4
CUST1796,51,Male,West India,Nestle KitKat,Weekly,287,Retail Store,Birthday,Sad,1
CUST1797,59,Female,East India,Nestle KitKat,Occasionally,1774,Supermarket,Raksha Bandhan,Relaxed,4
CUST1798,29,Other,West India,Perk,Monthly,1641,Supermarket,Holi,Relaxed,5
CUST1799,41,Other,East India,Ferrero Rocher,Occasionally,127,Retail Store,Valentine's Day,Happy,5
CUST1800,20,Male,West India,Ferrero Rocher,Monthly,783,Online,Diwali,Happy,4
CUST1801,38,Female,South India,Amul Dark,Occasionally,608,Supermarket,Raksha Bandhan,Relaxed,5
CUST1802,40,Other,South India,5 Star,Weekly,993,Online,Birthday,Excited,5
CUST1803,46,Female,West India,Cadbury Dairy Milk,Weekly,699,Local Shop,Diwali,Stressed,2
CUST1804,38,Male,North India,5 Star,Weekly,1489,Online,Diwali,Relaxed,4
CUST1805,25,Other,East India,Amul Dark,Occasionally,1097,Supermarket,Valentine's Day,Relaxed,4
CUST1806,56,Male,West India,Perk,Weekly,1102,Retail Store,Valentine's Day,Bored,3
CUST1807,49,Female,West India,Nestle KitKat,Monthly,1564,Local Shop,Holi,Happy,2
CUST1808,25,Male,North India,Nestle KitKat,Occasionally,1208,Online,Holi,Happy,1
CUST1809,50,Male,South India,Cadbury Dairy Milk,Occasionally,400,Retail Store,Raksha Bandhan,Bored,2
CUST1810,37,Male,West India,Munch,Weekly,962,Local Shop,Diwali,Happy,1
CUST1811,59,Male,South India,Ferrero Rocher,Occasionally,399,Online,New Year,Sad,4
CUST1812,35,Other,East India,Munch,Weekly,1354,Retail Store,Holi,Sad,2
CUST1813,34,Female,North India,Ferrero Rocher,Occasionally,525,Local Shop,No Occasion,Stressed,3
CUST1814,33,Other,South India,Cadbury Dairy Milk,Occasionally,341,Supermarket,Diwali,Relaxed,5
CUST1815,42,Female,West India,Ferrero Rocher,Weekly,1262,Online,Birthday,Excited,1
CUST1816,23,Female,North India,Cadbury Dairy Milk,Weekly,1656,Online,New Year,Happy,5
CUST1817,16,Female,North India,Munch,Monthly,1492,Local Shop,Holi,Happy,4
CUST1818,45,Female,North India,5 Star,Monthly,937,Online,Diwali,Relaxed,4
CUST1819,59,Female,North India,Perk,Occasionally,517,Retail Store,New Year,Relaxed,4
CUST1820,24,Other,North India,Amul Dark,Monthly,1279,Online,Valentine's Day,Relaxed,5
CUST1821,21,Female,East India,Amul Dark,Occasionally,1315,Online,Diwali,Bored,4
CUST1822,44,Male,East India,Munch,Monthly,355,Retail Store,Birthday,Bored,4
CUST1823,23,Other,North India,Nestle KitKat,Occasionally,1257,Retail Store,Raksha Bandhan,Happy,5
CUST1824,49,Other,West India,5 Star,Occasionally,527,Supermarket,New Year,Stressed,4
CUST1825,36,Female,West India,Amul Dark,Occasionally,1577,Retail Store,New Year,Happy,1
CUST1826,19,Male,East India,Munch,Weekly,1201,Online,Holi,Bored,2
CUST1827,20,Male,South India,5 Star,Monthly,498,Local Shop,Birthday,Stressed,1
CUST1828,45,Female,North India,Munch,Weekly,279,Online,Diwali,Relaxed,4
CUST1829,37,Female,West India,Amul Dark,Weekly,1114,Supermarket,Valentine's Day,Excited,4
CUST1830,13,Male,East India,Cadbury Dairy Milk,Monthly,842,Local Shop,Birthday,Relaxed,4
CUST1831,15,Other,East India,Ferrero Rocher,Occasionally,723,Supermarket,New Year,Happy,4
CUST1832,52,Other,South India,Perk,Weekly,1465,Online,Birthday,Relaxed,5
CUST1833,40,Female,South India,5 Star,Monthly,873,Retail Store,Birthday,Sad,2
CUST1834,55,Other,West India,Cadbury Dairy Milk,Monthly,1413,Local Shop,Birthday,Excited,5
CUST1835,45,Other,South India,Ferrero Rocher,Weekly,1743,Online,Raksha Bandhan,Sad,5
CUST1836,58,Male,South India,Cadbury Dairy Milk,Monthly,885,Local Shop,New Year,Happy,4
CUST1837,13,Other,North India,Toblerone,Occasionally,1094,Supermarket,Birthday,Stressed,1
CUST1838,50,Male,East India,Cadbury Dairy Milk,Weekly,396,Online,Holi,Excited,1
CUST1839,39,Female,East India,Perk,Occasionally,59,Local Shop,New Year,Excited,3
CUST1840,50,Female,South India,Nestle KitKat,Monthly,136,Online,Diwali,Happy,2
CUST1841,47,Male,East India,Nestle KitKat,Occasionally,594,Online,Birthday,Happy,3
CUST1842,22,Male,East India,Munch,Weekly,922,Supermarket,New Year,Sad,5
CUST1843,24,Female,West India,Cadbury Dairy Milk,Occasionally,1412,Supermarket,Diwali,Relaxed,3
CUST1844,22,Male,East India,Cadbury Dairy Milk,Weekly,764,Supermarket,Holi,Happy,3
CUST1845,46,Female,South India,Cadbury Dairy Milk,Monthly,53,Retail Store,Raksha Bandhan,Relaxed,3
CUST1846,36,Female,West India,Ferrero Rocher,Weekly,1096,Local Shop,Birthday,Bored,2
CUST1847,40,Female,East India,Amul Dark,Occasionally,1270,Supermarket,No Occasion,Sad,1
CUST1848,34,Female,East India,Nestle KitKat,Occasionally,1894,Retail Store,Birthday,Relaxed,1
CUST1849,57,Female,West India,Perk,Weekly,1954,Retail Store,Birthday,Excited,3
CUST1850,28,Female,West India,Cadbury Dairy Milk,Weekly,1571,Local Shop,Diwali,Happy,2
CUST1851,25,Other,East India,Toblerone,Weekly,950,Local Shop,Diwali,Relaxed,1
CUST1852,48,Other,North India,5 Star,Weekly,1859,Supermarket,Birthday,Relaxed,4
CUST1853,48,Female,North India,Munch,Monthly,322,Retail Store,Birthday,Relaxed,1
CUST1854,55,Other,East India,Munch,Monthly,1524,Local Shop,Birthday,Bored,1
CUST1855,35,Male,East India,Nestle KitKat,Occasionally,1180,Local Shop,No Occasion,Stressed,2
CUST1856,26,Male,West India,Nestle KitKat,Occasionally,930,Local Shop,Valentine's Day,Happy,2
CUST1857,44,Female,West India,Perk,Monthly,1451,Local Shop,Birthday,Bored,1
CUST1858,15,Other,East India,Cadbury Dairy Milk,Weekly,1273,Retail Store,Birthday,Happy,4
CUST1859,39,Male,East India,Nestle KitKat,Monthly,985,Online,Birthday,Stressed,4
CUST1860,31,Male,East India,Cadbury Dairy Milk,Monthly,1928,Local Shop,Birthday,Relaxed,3
CUST1861,34,Male,East India,Ferrero Rocher,Monthly,1800,Retail Store,Valentine's Day,Bored,3
CUST1862,13,Male,North India,Amul Dark,Monthly,51,Local Shop,No Occasion,Relaxed,1
CUST1863,17,Other,West India,Cadbury Dairy Milk,Occasionally,1194,Retail Store,Birthday,Relaxed,1
CUST1864,45,Male,South India,Cadbury Dairy Milk,Occasionally,1688,Supermarket,Birthday,Relaxed,1
CUST1865,31,Male,East India,Perk,Weekly,198,Online,New Year,Bored,4
CUST1866,48,Male,East India,Cadbury Dairy Milk,Weekly,997,Retail Store,Diwali,Excited,5
CUST1867,18,Female,East India,Munch,Occasionally,201,Retail Store,Holi,Happy,3
CUST1868,27,Male,South India,Cadbury Dairy Milk,Occasionally,1638,Retail Store,Birthday,Excited,3
CUST1869,48,Male,West India,Perk,Weekly,1751,Local Shop,New Year,Excited,5
CUST1870,45,Other,West India,Nestle KitKat,Occasionally,1989,Supermarket,Holi,Sad,1
CUST1871,36,Male,East India,Cadbury Dairy Milk,Monthly,355,Local Shop,No Occasion,Sad,3
CUST1872,39,Male,East India,Ferrero Rocher,Monthly,1752,Supermarket,Birthday,Relaxed,4
CUST1873,23,Male,West India,Ferrero Rocher,Weekly,1901,Online,Holi,Sad,5
CUST1874,35,Female,South India,Toblerone,Occasionally,931,Local Shop,Valentine's Day,Excited,4
CUST1875,45,Other,East India,Perk,Monthly,524,Retail Store,New Year,Happy,1
CUST1876,53,Other,South India,Cadbury Dairy Milk,Weekly,1437,Online,Diwali,Stressed,3
CUST1877,58,Female,South India,Cadbury Dairy Milk,Occasionally,856,Local Shop,Diwali,Happy,4
CUST1878,59,Female,West India,Nestle KitKat,Occasionally,1144,Supermarket,Diwali,Excited,5
CUST1879,41,Other,East India,Cadbury Dairy Milk,Occasionally,1713,Local Shop,Valentine's Day,Sad,1
CUST1880,43,Male,North India,Ferrero Rocher,Weekly,82,Local Shop,Diwali,Relaxed,3
CUST1881,13,Other,West India,Munch,Occasionally,1230,Retail Store,New Year,Excited,3
CUST1882,46,Female,West India,Ferrero Rocher,Weekly,1403,Retail Store,Valentine's Day,Excited,1
CUST1883,30,Male,North India,Perk,Monthly,827,Online,New Year,Bored,1
CUST1884,30,Other,East India,Perk,Monthly,1789,Retail Store,Diwali,Happy,1
CUST1885,18,Male,South India,5 Star,Monthly,1780,Local Shop,Raksha Bandhan,Relaxed,4
CUST1886,52,Male,South India,Cadbury Dairy Milk,Monthly,1460,Local Shop,Birthday,Excited,2
CUST1887,13,Female,South India,5 Star,Occasionally,1694,Supermarket,Birthday,Happy,3
CUST1888,59,Other,East India,Toblerone,Monthly,1232,Local Shop,Diwali,Stressed,4
CUST1889,54,Female,West India,Cadbury Dairy Milk,Monthly,844,Online,No Occasion,Relaxed,5
CUST1890,42,Other,West India,Nestle KitKat,Weekly,1612,Online,Valentine's Day,Excited,3
CUST1891,16,Other,West India,Munch,Weekly,1300,Retail Store,New Year,Relaxed,2
CUST1892,44,Male,West India,5 Star,Weekly,1325,Supermarket,Raksha Bandhan,Relaxed,5
CUST1893,22,Male,West India,Nestle KitKat,Occasionally,416,Local Shop,No Occasion,Relaxed,3
CUST1894,55,Male,North India,Amul Dark,Occasionally,1850,Retail Store,Birthday,Happy,2
CUST1895,17,Female,South India,Nestle KitKat,Occasionally,311,Local Shop,No Occasion,Bored,1
CUST1896,21,Male,South India,Ferrero Rocher,Weekly,695,Online,Valentine's Day,Stressed,2
CUST1897,17,Female,East India,Nestle KitKat,Monthly,587,Online,Diwali,Relaxed,3
CUST1898,23,Male,North India,Nestle KitKat,Weekly,1116,Supermarket,Birthday,Happy,2
CUST1899,47,Female,West India,Perk,Occasionally,1604,Local Shop,Birthday,Relaxed,3
CUST1900,39,Other,West India,5 Star,Monthly,65,Local Shop,Diwali,Bored,3
CUST1901,16,Female,West India,Toblerone,Weekly,154,Online,Raksha Bandhan,Bored,2
CUST1902,22,Female,North India,Cadbury Dairy Milk,Monthly,840,Supermarket,Holi,Stressed,2
CUST1903,51,Female,East India,5 Star,Weekly,1276,Retail Store,Diwali,Happy,5
CUST1904,45,Other,North India,Nestle KitKat,Monthly,769,Supermarket,Birthday,Stressed,5
CUST1905,50,Female,East India,Nestle KitKat,Monthly,1998,Retail Store,Birthday,Stressed,4
CUST1906,20,Other,South India,Munch,Occasionally,1751,Retail Store,New Year,Sad,3
CUST1907,36,Male,East India,Ferrero Rocher,Occasionally,1132,Online,Diwali,Relaxed,5
CUST1908,51,Male,South India,Cadbury Dairy Milk,Monthly,1058,Retail Store,Birthday,Excited,4
CUST1909,45,Other,East India,Cadbury Dairy Milk,Monthly,97,Local Shop,Diwali,Excited,3
CUST1910,53,Female,South India,Ferrero Rocher,Occasionally,709,Online,Valentine's Day,Stressed,4
CUST1911,55,Male,South India,5 Star,Monthly,1350,Supermarket,Birthday,Excited,5
CUST1912,31,Female,West India,Munch,Weekly,1485,Supermarket,No Occasion,Excited,4
CUST1913,14,Female,East India,5 Star,Occasionally,1251,Retail Store,Diwali,Relaxed,2
CUST1914,23,Other,West India,Toblerone,Weekly,850,Local Shop,Raksha Bandhan,Bored,4
CUST1915,47,Male,South India,Perk,Weekly,163,Supermarket,New Year,Excited,1
CUST1916,29,Other,West India,Toblerone,Weekly,345,Retail Store,Birthday,Relaxed,1
CUST1917,54,Other,North India,Cadbury Dairy Milk,Weekly,1803,Supermarket,New Year,Bored,4
CUST1918,15,Other,West India,Munch,Weekly,487,Local Shop,No Occasion,Sad,1
CUST1919,34,Other,East India,Nestle KitKat,Weekly,315,Retail Store,No Occasion,Relaxed,4
CUST1920,47,Female,West India,Munch,Monthly,211,Local Shop,Birthday,Stressed,4
CUST1921,33,Male,North India,Cadbury Dairy Milk,Weekly,1914,Retail Store,Birthday,Excited,4
CUST1922,37,Male,West India,Perk,Weekly,553,Local Shop,No Occasion,Happy,1
CUST1923,51,Male,South India,Perk,Monthly,1109,Supermarket,Diwali,Relaxed,3
CUST1924,14,Female,South India,Munch,Weekly,636,Supermarket,Birthday,Relaxed,4
CUST1925,13,Female,South India,5 Star,Weekly,507,Local Shop,Birthday,Relaxed,4
CUST1926,19,Other,East India,Nestle KitKat,Monthly,1055,Supermarket,Valentine's Day,Sad,2
CUST1927,32,Other,West India,Amul Dark,Monthly,1720,Supermarket,No Occasion,Relaxed,2
CUST1928,55,Other,South India,Nestle KitKat,Monthly,1444,Retail Store,New Year,Stressed,5
CUST1929,18,Other,West India,Cadbury Dairy Milk,Monthly,1559,Local Shop,Birthday,Excited,1
CUST1930,48,Male,North India,Cadbury Dairy Milk,Monthly,321,Retail Store,Holi,Sad,3
CUST1931,33,Other,North India,Cadbury Dairy Milk,Monthly,1252,Supermarket,Birthday,Excited,4
CUST1932,58,Female,East India,Ferrero Rocher,Occasionally,529,Supermarket,No Occasion,Stressed,4
CUST1933,47,Female,West India,Munch,Monthly,1006,Online,Valentine's Day,Sad,1
